accel_x_mean,accel_x_min,accel_x_max,accel_y_mean,accel_y_min,accel_y_max,accel_z_mean,accel_z_min,accel_z_max,accel_sma,accel_ai,gyro_x_mean,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_min,gyro_z_max,gyro_sma,gyro_ai,bucket_bin,activity,activity_code,bucket_samples
-2662.18,-21034,3886,3089.08,-3064,16836,-316.8,-15386,6142,8400.86,5854.869111343541,213.77,-7039,8126,-473.75,-11530,12481,-283.3,-5935,5108,5559.26,3789.7005219975663,337,Side-Step,2,100
-2694.04,-11232,2082,3636.73,-2578,32767,-817.04,-14896,9052,9412.81,6372.218843133411,2.82,-24500,9128,-102.99,-9743,18807,671.7,-5163,12652,6612.93,4286.338031093444,338,Side-Step,2,100
-2073.2,-12840,2384,3368.68,-2396,21316,-609.14,-17482,4544,8204.34,5525.627710870659,62.24,-8255,8273,120.67,-7370,23209,-34.82,-3539,8642,6551.51,4304.085595123376,339,Side-Step,2,100
-2169.505154639175,-14306,2058,3187.278350515464,-3384,14394,-614.3092783505155,-5458,3786,7614.639175257732,5385.354835146378,-318.58762886597935,-4131,3694,-5.412371134020619,-5996,3943,-118.81443298969072,-3861,6706,5458.40206185567,3658.1281311055236,340,Side-Step,2,97
-2339.78,-13976,1852,3681.12,-2286,27852,-906.2,-13644,5480,8743.18,6373.557261063032,-177.17,-13405,7922,-124.78,-6532,10373,439.18,-5706,11724,6131.91,4104.010050409018,341,Side-Step,2,100
-2397.56,-13960,1902,2976.52,-3724,22252,-683.64,-8828,5754,7578.32,5263.726507702523,-79.33,-6449,7386,-157.56,-9158,8004,-208.75,-4763,9262,5556.9400000000005,3561.9654711912776,342,Side-Step,2,100
-2454.1,-15464,2104,3197.52,-2708,17092,-349.4,-10298,8596,7360.78,5024.670260013527,-322.83,-6233,2951,31.92,-5871,9890,177.92,-3643,3436,4885.35,3326.386655796804,343,Side-Step,2,100
-2750.14,-5046,88,3043.9,1370,6346,-154.92,-3016,2070,6561.2,4408.8163806275,1142.62,-1949,4361,-1675.83,-5200,579,46.89,-1224,1193,3434.06,2344.0910790335565,344,Side-Step,2,100
-2867.04,-3336,-2288,2904.9,2696,3368,-94.66,-744,614,5943.400000000001,4090.68015451984,95.23,-250,818,13.86,-608,474,-40.34,-403,102,425.73,291.31287525197,345,Standing,3,100
-2910.7,-3910,-2568,2890.42,2388,3216,-24.04,-352,380,5913.32,4115.782481871033,185.18,-165,972,-174.46,-925,155,-46.06,-265,82,589.04,391.1177585632929,346,Standing,3,100
-2826.34,-3488,-1462,2892.22,2288,3640,-118.88,-1338,616,6050.28,4099.006518481537,926.77,-176,1964,-882.31,-1468,-3,147.92,-513,758,2057.78,1359.6897479564961,347,Standing,3,100
-2935.52,-3870,-2512,2949.36,2230,3586,1.84,-1100,448,6090.04,4177.527013703398,-92.93,-939,479,39.62,-1032,644,-40.16,-388,109,420.19,287.46732503970924,348,Standing,3,100
-2809.06,-2976,-2580,2988.0,2890,3168,-0.18,-128,138,5846.28,4102.112016393251,45.78,-78,132,3.4,-94,217,11.32,-26,71,101.8,71.17958394743555,349,Standing,3,100
-3027.72,-4924,-1876,3207.76,2114,6978,-212.5,-3578,1156,6722.54,4542.691632222149,-76.3,-1290,1910,227.51,-2957,1265,225.96,-1406,1507,1642.17,1080.7053556131393,350,Standing,3,100
-2350.74,-10806,2786,2978.8,-2008,13632,-448.2,-12720,2788,7751.14,5242.253784650216,-146.05,-9865,4678,76.19,-4983,15507,-44.08,-3198,4550,5139.34,3381.397426521486,351,Side-Step,2,100
-2085.84,-12850,1932,3161.14,-2408,10578,-727.86,-13052,2072,7015.84,4877.650243165945,-7.97,-4071,4202,-197.81,-3880,10553,-132.34,-3519,4271,4653.84,3033.155049095408,352,Side-Step,2,100
-2787.72,-11150,2136,3493.06,-1888,17502,-906.26,-8886,2632,8314.76,5746.074186238946,-66.34,-4555,4537,-116.07,-4620,9827,255.69,-2530,3151,4417.68,2921.8896499450907,353,Side-Step,2,100
-2355.8,-12204,1508,3067.56,-2426,28130,-597.36,-10302,3550,7609.6,5150.332284733859,-253.68,-4407,5143,122.97,-3438,16656,-148.11,-4871,9768,4769.72,3276.605917248809,354,Side-Step,2,100
-2314.3,-11248,1632,3530.06,-2478,16776,-811.76,-13474,4378,7780.360000000001,5470.021885582253,82.19,-4883,3809,-462.85,-7291,11678,157.73,-4177,9670,4911.49,3147.2022616308254,355,Side-Step,2,100
-2612.52,-12724,2358,2977.28,-2218,14906,-721.9,-15122,4682,8118.34,5375.498596972643,-119.35,-8808,4807,61.68,-4446,10887,278.69,-3684,5934,4805.76,3168.8548148309683,356,Side-Step,2,100
-1679.4,-10988,1202,3033.06,-2438,25794,-568.1,-6586,3602,6553.84,4582.282541778029,-173.54,-3860,3968,-207.58,-4931,3125,-405.03,-3557,10531,4774.75,3195.4523289955014,357,Side-Step,2,100
-2821.78,-10634,1178,3836.08,-1782,21028,-978.92,-17132,4284,8626.94,5870.036525843311,129.26,-5222,4307,49.58,-4236,12610,516.32,-3879,6446,4399.76,2939.903015562238,358,Side-Step,2,100
-2043.98,-9136,1206,3276.14,-1650,21946,-814.54,-8016,2608,7267.860000000001,5070.006003276895,-257.33,-5125,4827,76.76,-5144,6902,-171.73,-3547,9850,5568.96,3675.3636687295843,359,Side-Step,2,100
-2297.5,-13458,1710,3340.84,-2000,18770,-675.2,-9286,3846,7485.82,5243.300031025619,1.45,-4225,2943,-203.52,-4213,5143,-136.04,-5272,5002,4023.61,2689.848408974098,360,Side-Step,2,100
-2544.08,-13220,1862,3135.72,-2194,16542,-576.82,-10682,4744,7584.3,5245.62035676139,-186.49,-5482,3968,-186.56,-3900,8334,290.54,-3482,5897,4424.25,2891.068353731507,361,Side-Step,2,100
-1544.04,-9426,2610,3291.74,-1080,14582,-593.14,-12708,1984,6721.16,4726.572210882027,-272.95,-6943,7137,61.4,-6128,12595,-335.71,-3979,8555,6127.4800000000005,3921.0377707148164,362,Side-Step,2,100
-2710.88,-15904,3342,4015.82,-1388,19306,-839.6,-9678,3068,8665.42,6088.472248343928,49.35,-4830,6147,-126.73,-7614,7217,321.76,-4715,4240,4897.22,3150.789766728171,363,Side-Step,2,100
-2384.52,-15068,2028,2905.2,-2730,20008,-518.56,-17516,5506,7670.12,5225.0275219341165,-136.62,-7235,5937,-199.56,-6058,12174,188.75,-3250,7796,6421.25,4174.101774770196,364,Side-Step,2,100
-1713.96,-13048,1674,3235.38,-1658,20364,-573.26,-17408,4624,6812.8,4742.235523007853,-140.4,-3700,7303,-296.86,-6436,8953,-377.81,-4017,7148,5183.29,3360.276681971008,365,Side-Step,2,100
-2825.9,-11626,1238,4021.14,-1096,19922,-611.46,-12232,4464,8388.380000000001,5776.268785053082,-73.24,-5433,6223,32.38,-3789,7657,562.51,-2805,8104,4595.93,2938.6209359200298,366,Side-Step,2,100
-2297.16,-14436,2144,2967.44,-2420,14060,-413.72,-19606,3472,7546.76,5130.967937759545,-202.27,-4610,3356,-102.13,-4758,10171,-69.49,-4135,4966,5240.7300000000005,3340.4956183868308,367,Side-Step,2,100
-1953.16,-9548,1202,3544.12,-1726,15498,-699.64,-3472,1536,6848.8,4661.710687973474,1194.58,-3523,3839,-1184.75,-4314,5876,538.71,-4616,9734,4742.400000000001,3103.1223357718304,368,Side-Step,2,100
-3106.12,-4706,-1350,2793.96,1800,4980,-98.74,-3570,1146,6379.26,4285.7974531669915,507.17,-1669,2259,-1087.92,-4702,340,30.51,-687,948,2178.82,1541.1274306377998,369,Side-Step,2,100
-2709.92,-4662,-464,3075.62,1294,5102,-359.18,-3518,692,6289.52,4236.243769407275,443.81,-1274,1861,-484.86,-3088,642,-8.29,-620,599,1484.34,1027.4291874789799,370,Side-Step,2,100
-2898.2,-3072,-2758,2907.32,2760,3032,-76.04,-196,62,5886.76,4107.378766563214,-11.84,-256,192,43.29,-60,149,3.9,-76,86,170.61,117.69105589601135,371,Standing,3,100
-2869.96,-2998,-2752,2923.7,2818,3020,-223.32,-322,-110,6016.9800000000005,4103.720707471484,29.78,-34,140,19.5,-47,77,0.7,-30,26,79.56,57.792283038594945,372,Standing,3,100
-2866.56,-2974,-2778,2916.6,2820,3006,-326.26,-468,-186,6109.42,4103.103048259127,10.12,-39,74,26.82,-11,106,5.67,-35,33,64.31,44.53253860171048,373,Standing,3,100
-2837.78,-2930,-2738,2956.12,2864,3084,-309.52,-440,-170,6103.42,4110.088462872781,19.1,-43,95,-12.55,-71,42,-2.14,-41,27,59.69,40.252287520977816,374,Standing,3,100
-2893.18,-3300,-2686,2901.22,2604,3110,-146.76,-430,538,6029.24,4108.350582671779,-190.95,-534,26,140.29,-14,610,18.05,-58,224,377.95,260.7439490976992,375,Standing,3,100
-2791.62,-7334,1114,3033.92,-666,13538,-318.58,-14106,1872,6934.2,4657.412884819261,-108.86,-5793,3604,377.52,-4051,14960,142.45,-2066,4991,2662.79,1836.141387099786,376,Side-Step,2,100
-2181.76,-10700,2470,3310.02,-2472,14932,-764.74,-14904,2030,7377.6,5126.498914993794,41.39,-5164,4018,-293.74,-4446,16299,-177.74,-3970,5053,4440.53,2888.272766964896,377,Side-Step,2,100
-2577.08,-17712,2170,3387.8,-1272,19222,-697.98,-9960,4432,8195.02,5539.181087314061,-25.1,-5656,8112,-104.44,-7085,9178,278.19,-4191,11271,5417.99,3560.5219904326887,378,Side-Step,2,100
-2264.88,-12804,1870,3234.76,-2132,14894,-568.76,-12402,4090,7724.6,5189.286182591676,-167.14,-4633,3961,64.31,-4905,9865,-160.54,-4943,4960,4356.47,2938.3380329810384,379,Side-Step,2,100
-2361.0,-11318,2360,3240.46,-1616,22176,-597.88,-17444,5916,7507.46,5183.819338359447,115.08,-5682,3825,-156.96,-5729,17344,8.32,-4709,6069,4535.88,3023.6049078074934,380,Side-Step,2,100
-2625.64,-15650,2512,3339.36,-2130,17766,-667.88,-14348,3268,8258.960000000001,5529.889532861192,-223.7,-3910,3882,-117.53,-4202,9137,360.64,-5162,5506,4720.17,3072.1530824501533,381,Side-Step,2,100
-1750.06,-17180,4324,2995.72,-3634,17468,-779.48,-14214,4922,7210.38,4956.095089646976,-281.49,-5110,4373,247.83,-4575,10901,-340.57,-4557,5491,5553.61,3592.192310744898,382,Side-Step,2,100
-2895.88,-15646,1668,3675.66,-1688,15168,-696.32,-8056,3354,8295.42,5849.499740316009,-42.51,-6793,7240,-442.76,-6842,7491,162.24,-4516,5883,5547.89,3685.2873450509624,383,Side-Step,2,100
-2429.5384615384614,-14158,2330,3095.6923076923076,-2410,23314,-525.5384615384615,-13476,4550,8187.1648351648355,5505.790771780769,-74.41758241758242,-7677,4313,-174.54945054945054,-5468,15980,136.4945054945055,-3996,7250,6005.285714285715,3943.917833863025,384,Side-Step,2,91
-1681.04,-19914,3050,3310.38,-2494,22544,-800.1,-15908,3220,7281.360000000001,5079.506851887325,-356.98,-8294,4368,276.86,-7650,10513,-243.35,-4364,5408,5513.21,3656.254233775891,385,Side-Step,2,100
-2794.62,-15506,3036,3842.88,-2500,26306,-412.2,-18180,5220,8606.78,5987.408187150402,172.12,-4818,5777,-432.84,-6543,21154,216.7,-4218,7898,4820.9400000000005,3206.5767224781134,386,Side-Step,2,100
-2497.3,-17006,2576,2925.18,-2884,22774,-1024.56,-28672,6738,8621.12,5817.627354462467,73.96,-9674,6089,-17.15,-7644,19194,206.2,-6075,9700,5928.33,4053.500822809866,387,Side-Step,2,100
-1974.72,-14032,1652,3320.48,-3652,27720,-597.36,-18658,5880,7174.24,5006.47386719747,-95.39,-6353,6304,3.69,-7429,16684,-244.03,-5228,6933,5626.11,3649.198429237252,388,Side-Step,2,100
-2550.56,-15552,2304,3662.76,-2496,21930,-701.8,-8966,5464,8401.64,5791.320867156948,-216.2,-6590,3314,-103.7,-6110,9390,526.48,-2725,6635,4874.04,3143.041993544874,389,Side-Step,2,100
-1871.92,-16092,2912,3138.82,-2894,27658,-616.74,-10038,5662,7399.68,5060.270000175463,-44.15,-4107,4310,-7.05,-5854,9026,-298.85,-5886,14196,5662.35,3779.0026726453943,390,Side-Step,2,100
-2638.86,-17722,4180,3794.04,-2418,17046,-472.86,-13796,4574,8637.36,5950.041875134654,-99.59,-6700,3859,-331.95,-5694,13174,158.11,-3570,4887,5669.150000000001,3707.1217152621325,391,Side-Step,2,100
-2372.24,-15688,3100,2987.26,-4818,22520,-354.54,-17486,6872,8283.72,5577.153657787966,-197.02,-7380,5885,-59.98,-10281,15690,74.79,-4495,5857,7315.2300000000005,4793.780980488038,392,Side-Step,2,100
-1896.84,-15294,2694,3700.44,-4560,13200,-344.94,-10068,5702,7446.74,5217.203372874756,148.34,-4414,4782,-370.72,-7479,9169,-24.01,-5515,4273,5116.21,3341.144822732706,393,Side-Step,2,100
-2580.78,-10872,-268,3299.58,-1472,10452,-489.64,-10500,1744,6982.0,4591.427440877077,1170.75,-705,2550,-1469.93,-4934,5011,390.94,-2180,3201,3776.3,2548.0877389152006,394,Side-Step,2,100
-3025.8,-4640,-1964,2893.6,2046,4634,-51.36,-2500,1056,6579.88,4298.294466700196,705.03,-2580,2089,-656.77,-2028,563,-66.04,-737,525,1879.96,1294.8004701469429,395,Side-Step,2,100
-2869.4,-3728,-436,2793.62,1386,5776,-188.08,-2980,1798,6201.02,4135.052113346992,73.25,-1273,1667,-285.02,-2185,970,-43.01,-970,541,1102.14,752.8229381031356,396,Standing,3,100
-2974.92,-3286,-2702,2823.48,2568,3040,34.78,-182,212,5863.62,4104.1074621481375,-9.76,-334,162,34.66,-111,260,-5.37,-77,64,141.43,96.65948882537776,397,Standing,3,100
-2993.56,-3288,-2822,2793.82,2536,2932,-50.46,-404,146,5865.76,4097.33494745487,29.32,-127,178,7.28,-152,118,1.67,-89,89,134.49,90.60291856250305,398,Standing,3,100
-2936.44,-3172,-2818,2868.78,2644,2974,-19.82,-216,120,5856.32,4106.5906416312,-8.89,-83,118,14.28,-119,112,17.25,-31,70,95.84,62.334483249281604,399,Standing,3,100
-2935.7303370786517,-3088,-2776,2867.0561797752807,2716,3060,-29.775280898876403,-182,340,5861.23595505618,4105.049120220068,15.606741573033707,-157,131,-0.6404494382022472,-59,98,-26.382022471910112,-55,12,108.92134831460673,72.37607952288143,400,Standing,3,89
-2976.5,-3076,-2854,2822.62,2716,2906,-3.1,-116,92,5841.34,4102.685404170921,29.75,-28,108,-8.84,-62,34,-1.95,-28,42,64.98,45.107212565646876,401,Standing,3,100
-2997.94,-3512,-2686,2798.66,2358,3068,52.32,-338,458,5921.56,4110.8816850538105,-130.95,-663,74,127.48,-31,638,69.68,-118,388,352.37,223.8030967043303,402,Standing,3,100
-2912.98,-9302,2804,3060.84,-1054,17464,-490.9,-24260,2844,7590.4400000000005,5108.457210195681,-145.7,-11586,3993,355.22,-4718,18584,260.28,-2982,5414,3340.3,2331.032007493841,403,Side-Step,2,100
-1912.92,-19308,2102,3120.5,-2254,14904,-463.66,-10700,2694,6705.96,4732.967576786554,-148.79,-3870,4224,-481.58,-5470,10468,-426.22,-4025,3609,4418.45,2873.342989471076,404,Side-Step,2,100
-2636.7,-15518,1978,3766.02,-2510,16386,-634.56,-21804,4530,8251.76,5840.483783327483,-100.98,-4979,4266,105.54,-5943,11032,549.52,-4811,3983,4918.92,3164.686095194933,405,Side-Step,2,100
-2410.14,-19948,3144,3169.94,-1918,18108,-555.08,-11482,3828,7946.88,5363.9628272670125,-83.06,-5669,4113,4.93,-4465,8623,-193.9,-5960,4399,5430.25,3492.9406941246957,406,Side-Step,2,100
-2190.72,-9104,1510,3309.96,-1320,17338,-606.76,-18104,4398,7120.16,4917.112065341732,4.5,-4753,4141,-273.23,-6625,16590,24.49,-4132,6037,4666.92,2999.841719176136,407,Side-Step,2,100
-2549.3061224489797,-12046,1794,3694.9795918367345,-1020,19154,-731.5102040816327,-15108,3578,8598.367346938774,5741.969744098519,-244.10204081632654,-7324,3384,-46.173469387755105,-3901,16233,438.7755102040816,-2900,8281,5244.010204081632,3433.730423727044,408,Side-Step,2,98
-2210.76,-15298,2042,3138.34,-3592,14652,-742.46,-21364,3932,7669.24,5151.55518261971,-136.92,-7304,3294,89.4,-4529,14015,-79.27,-3181,6556,5398.49,3553.2681279349763,409,Side-Step,2,100
-2154.32,-20222,4200,3501.98,-2630,27376,-443.84,-9776,3470,7680.900000000001,5349.585793185285,-101.78,-7691,6419,-207.98,-7507,8109,-53.26,-5331,5011,5238.16,3411.0843016733234,410,Side-Step,2,100
-2423.82,-16874,3234,3634.96,-2542,16370,-575.94,-8924,4818,8583.960000000001,5837.00863652466,-353.2,-4976,3180,-165.75,-4005,11128,383.32,-3256,7355,5438.99,3491.248605434317,411,Side-Step,2,100
-1720.42,-14712,2610,3173.3,-2436,17374,-590.74,-14708,5314,7054.42,4861.893869960783,-150.3,-5510,3897,73.2,-5751,13658,-170.09,-4635,6258,5808.35,3801.0374550348574,412,Side-Step,2,100
-2612.34,-16860,2206,3579.24,-2002,17154,-375.04,-16448,5760,7990.34,5549.46810763035,196.86,-7071,5061,-493.12,-6676,14188,81.2,-4309,6105,4891.56,3239.10832891312,413,Side-Step,2,100
-2458.62,-12378,3082,3447.26,-1962,21766,-510.9,-19044,2962,8472.66,5737.156007587601,-16.69,-7789,6017,-72.58,-6446,20232,472.29,-3391,8621,5969.24,3877.0748429682576,414,Side-Step,2,100
-1555.24,-15352,2082,3364.64,-1568,17076,-596.26,-18946,5904,7363.46,5162.900254950856,-177.64,-5652,5621,-211.31,-5915,16593,-247.81,-3820,9682,5550.14,3624.7037069436074,415,Side-Step,2,100
-2910.44,-10886,2948,4068.32,-1042,22858,-765.32,-23924,4092,9297.04,6350.338597165122,-95.33,-8802,6406,88.17,-3994,19796,387.29,-2958,8479,5925.43,3884.9256124119925,416,Side-Step,2,100
-2241.8,-18194,4954,3160.22,-1878,21302,-614.04,-21256,3656,8303.380000000001,5628.200490137848,2.75,-4681,6655,22.9,-5944,19008,67.77,-2939,7862,6217.34,4102.113099472264,417,Side-Step,2,100
-1862.86,-13656,1616,3373.76,-1030,13756,-582.78,-4370,3002,6694.0,4727.720241430718,-352.58,-4129,3786,-133.64,-4712,6035,-374.49,-4278,3811,4545.31,2904.9788251196424,418,Side-Step,2,100
-2548.38,-14322,1798,3825.66,-1522,15546,-683.82,-15910,2916,8318.86,5860.1299701735725,-182.42,-4840,3712,136.6,-4420,7560,600.06,-4683,6357,4571.14,2992.6775597218384,419,Side-Step,2,100
-2363.12,-17192,4662,3085.4,-2408,23040,-286.0,-9040,2234,7173.88,4871.325992112392,-591.31,-5269,4593,757.48,-5186,8462,-748.17,-4210,5347,5545.0,3571.2191664842157,420,Side-Step,2,100
-2957.82,-6722,-1590,2932.42,1202,4298,26.62,-1348,1788,6427.58,4289.769138546799,-1206.89,-4410,1734,798.33,-1658,3438,-17.67,-1167,869,2723.4500000000003,1902.5469874229736,421,Side-Step,2,100
-2821.22,-4790,274,2988.6,1752,5300,-255.22,-3932,966,6174.12,4220.964408671823,43.29,-2532,2006,-178.61,-2309,3004,2.71,-1213,1187,938.89,614.6471785397622,422,Standing,3,100
-2847.62,-2962,-2674,2962.74,2810,3072,-103.28,-258,52,5914.96,4111.730879457661,-25.27,-204,58,30.45,-46,205,-3.43,-53,76,94.21000000000001,62.06405201832575,423,Standing,3,100
-2851.34,-2962,-2684,2949.72,2830,3050,-136.42,-234,2,5937.52,4105.6506285667965,2.82,-148,93,18.27,-76,140,-7.59,-41,33,96.08,63.5738964885505,424,Standing,3,100
-2890.02,-3036,-2714,2904.3,2792,3010,-127.08,-276,48,5922.36,4100.169823451755,23.36,-92,112,-11.1,-73,79,-1.41,-65,41,83.61,55.77914330773148,425,Standing,3,100
-2749.38,-4022,-1398,2785.74,1570,4222,-807.78,-3446,90,6347.9400000000005,4141.538221445896,161.23,-311,1137,538.09,-133,3590,13.24,-755,543,1048.02,741.13736028876,426,Standing,3,100
-2596.0,-13862,5388,3101.5,-1340,16664,-832.94,-18774,12196,8509.32,5690.297846344694,1.37,-2415,3905,-343.98,-4561,3794,-53.69,-1452,1392,3723.48,2581.0347232373574,427,Jogging,0,100
-3109.26,-11512,5598,3089.54,-934,15276,-568.52,-5676,10766,8923.72,5844.030975066236,-50.14,-4696,4997,-451.42,-6951,4480,184.27,-1732,3798,4669.53,3051.0931377042166,428,Jogging,0,100
-3042.86,-12602,4206,3591.18,-822,18762,-313.58,-6654,10252,9353.82,6199.715652073128,132.22,-5829,5554,351.25,-6025,4636,-286.62,-2377,3862,4844.29,3163.765340799803,429,Jogging,0,100
-2798.52,-10782,5604,3459.06,-1236,19216,-136.46,-11204,9884,9778.6,6508.277040883822,116.84,-6753,7146,-447.71,-4322,5509,346.12,-2864,4915,5083.37,3354.802489256207,430,Jogging,0,100
-2527.22,-12726,5564,3036.36,-1094,17798,-509.32,-8996,7978,8115.9400000000005,5326.124066578432,152.84,-3949,6059,50.54,-4635,3493,5.9,-2986,4017,4458.62,2886.6924641964365,431,Jogging,0,100
-2748.7,-11078,4000,3626.6,-1656,17152,-279.92,-10452,6876,8757.34,5856.598168741835,-225.09,-4395,5900,407.62,-5280,4651,-229.14,-2687,3692,4636.41,3085.4160945093104,432,Jogging,0,100
-3022.06,-11294,3548,3708.22,-1362,14026,-192.34,-10272,8184,9255.22,6050.032379463792,-517.15,-5560,6763,441.06,-4378,6314,187.95,-2385,3011,4668.54,3044.987173166744,433,Jogging,0,100
-2889.42,-14616,4484,3560.7,-1756,17510,-462.98,-6528,6342,9214.62,6053.698626689425,142.19,-4729,4737,440.69,-6294,4614,-320.18,-2951,4383,4629.400000000001,3004.566418064102,434,Jogging,0,100
-2212.7,-12666,4972,3059.54,-1426,18316,-197.76,-9540,9916,8747.12,5797.823131669845,53.13,-3858,6735,-48.07,-5209,4381,-8.31,-2936,4226,5007.61,3333.4812660159373,435,Jogging,0,100
-3019.26,-11906,5608,3841.24,-1384,17388,-38.66,-8180,10096,9875.08,6494.277244739155,-185.08,-4551,6706,-389.0,-5968,5363,364.71,-2718,4658,5163.09,3353.7847459427408,436,Jogging,0,100
-2637.9718309859154,-11324,4290,3754.0,-624,19588,-291.46478873239437,-18592,7728,9369.352112676057,6157.719342587695,25.056338028169016,-4456,5328,-43.028169014084504,-6165,4404,-30.408450704225352,-2874,4081,4914.971830985915,3193.6870590359895,437,Jogging,0,71
-2169.74,-12670,4994,3455.76,-912,17590,-7.96,-9758,9242,8984.26,5992.002166051393,-53.52,-5093,6321,-216.02,-4849,3451,134.75,-3095,3613,5034.33,3258.085711896545,438,Jogging,0,100
-2675.54,-11278,5370,3107.54,-870,16072,-357.82,-5172,8088,8161.5,5297.801892019646,8.75,-3955,5068,-171.78,-5587,4016,186.69,-2625,3983,4546.28,2916.6816072267475,439,Jogging,0,100
-2588.778947368421,-12518,5152,3675.5789473684213,-1310,20144,-339.2421052631579,-8836,4362,9178.715789473685,6044.259047889168,51.90526315789474,-2789,6547,393.85263157894735,-6218,4994,-239.34736842105264,-2935,3827,4601.1894736842105,3073.3890228358796,440,Jogging,0,95
-2987.75,-11950,4164,3691.3958333333335,-600,16914,-7.166666666666667,-16536,9350,9487.729166666666,6254.423068294437,16.447916666666668,-4881,5209,-392.1458333333333,-4331,3858,260.2395833333333,-2451,4038,4746.895833333333,3111.003389586143,441,Jogging,0,96
-2139.72,-10974,4766,3020.8,-816,15296,-268.62,-12732,8630,7895.900000000001,5242.454078153922,104.36,-3954,6198,-6.27,-4595,3747,-39.54,-2190,3782,4435.57,2944.590554659656,443,Jogging,0,100
-3052.02,-9592,2702,3746.2,-544,14590,-178.66,-6944,6610,9164.64,5946.155720599159,-259.69,-5341,6083,-66.27,-6708,4402,314.9,-2328,3868,4615.76,3054.493959848646,444,Jogging,0,100
-2288.7368421052633,-10572,2280,3698.8070175438597,-1112,15322,-23.43859649122807,-10384,9980,8882.0,5882.768432122417,-185.5438596491228,-5407,6279,884.578947368421,-5025,6945,-438.4561403508772,-2629,3613,4937.245614035088,3222.9007985715357,445,Jogging,0,57
-2165.98,-10440,3622,3414.88,-800,14444,65.88,-5134,9610,8221.18,5389.591079317679,-342.53,-5868,5704,135.03,-4052,4207,-22.22,-2305,3812,4541.64,2988.2017584983155,446,Jogging,0,100
-2692.1,-11916,4226,3203.48,-844,15664,-427.3,-5304,6662,8188.96,5281.2763170083235,-18.56,-4093,5508,-60.85,-5103,3595,84.27,-2745,3447,4264.42,2781.058283045588,447,Jogging,0,100
-2477.5,-11318,4602,3616.62,-830,15766,-144.9,-6052,5704,8727.460000000001,5707.379519048966,1.84,-4209,5237,116.12,-6233,4766,-256.87,-2542,3583,4373.35,2878.485732038272,448,Jogging,0,100
-3101.0625,-12170,4730,3778.75,-1026,17266,-60.5625,-7666,6946,9733.958333333332,6313.5998877633865,65.96875,-4148,6464,-400.6875,-6243,3874,329.8020833333333,-2810,3853,4827.75,3159.7003266671613,449,Jogging,0,96
-3009.2698412698414,-10774,2746,3787.4603174603176,-368,14680,-448.63492063492066,-10470,5128,9419.079365079364,6085.578545660053,253.74603174603175,-4358,6782,-92.58730158730158,-5380,3914,191.4126984126984,-2482,3613,4606.825396825397,3021.6515563530543,450,Jogging,0,63
-2191.0,-11110,1934,3098.66,-2086,12822,-131.12,-9890,8144,7802.74,5175.970170702537,-411.03,-5855,5837,622.9,-4528,7387,-28.89,-2966,3560,4688.900000000001,3112.4984495592007,451,Jogging,0,100
-2855.04,-10164,2806,3513.7,-942,14842,-451.7,-8138,7832,8630.16,5580.004451938261,-523.43,-5700,4145,269.51,-5846,3859,59.61,-2606,2588,4088.53,2676.2949752244667,452,Jogging,0,100
-2876.68,-11340,3530,3810.82,-1214,14306,-282.1,-10538,6310,8853.4,5736.807523415383,204.08,-4261,5636,321.43,-5617,3576,-369.16,-2604,2840,4520.05,2927.6553051858214,453,Jogging,0,100
-2182.0,-10446,4166,3005.714285714286,-612,14328,-377.6666666666667,-11986,7572,8101.47619047619,5343.250556825716,-47.25,-4332,5019,-42.86904761904762,-5482,4396,59.04761904761905,-2482,3160,4124.428571428572,2702.091914302795,454,Jogging,0,84
-2449.6363636363635,-11508,4642,3243.8863636363635,-1016,16568,-326.75,-7514,8186,8214.727272727272,5419.326751080357,232.14772727272728,-5178,6428,195.39772727272728,-5259,4285,-138.7840909090909,-2906,3228,4550.784090909091,2942.8002949260854,455,Jogging,0,88
-2590.86,-12254,4592,3516.48,-700,16872,-224.26,-8414,4338,8654.92,5704.198842605306,-17.49,-4230,6815,81.18,-4968,4580,-180.05,-2556,3476,4585.2,2978.086783925768,456,Jogging,0,100
-3098.9690721649486,-10712,3098,3756.1237113402062,-684,15294,-54.391752577319586,-7304,7234,9180.082474226803,5987.4090026885415,-68.4639175257732,-3785,4725,-415.2783505154639,-6548,4695,371.4845360824742,-2280,4164,4546.567010309278,2987.126576626597,457,Jogging,0,97
-2946.4,-10030,3260,3667.68,-568,16172,-305.5,-7048,6132,8796.460000000001,5763.572372242387,298.4,-4109,6407,318.93,-5846,5356,-271.39,-2841,3188,4264.8,2810.4122675650656,458,Jogging,0,100
-1864.1016949152543,-7846,3258,2579.084745762712,-654,15546,-97.83050847457628,-7432,6540,7224.610169491525,4689.178659948673,-211.83050847457628,-3634,6153,-314.0,-5976,2884,408.49152542372883,-1904,3573,4543.881355932203,2982.0761041270835,459,Jogging,0,59
-2931.24,-11094,3784,3622.84,-678,17876,-227.3,-6716,6734,8911.74,5763.445021296889,-142.93,-3678,5683,-273.04,-5477,4203,283.55,-2842,3843,4325.9800000000005,2795.862921068353,460,Jogging,0,100
